feature,selection_frequency,top20_frequency,permutation_importance,effect_size,effect_direction,missing_rate_change,ks_statistic,spc_alert_rate,rank_stability,consensus_rank,interpretation,absolute_effect_size,q_contribution,consensus_score
sensor_021,1.0,1.0,0.0033061791503711815,0.36358290759239836,higher among failures,0.0006604739497403196,0.34546107784431135,0.18675179569034317,0.30510051218771933,1,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.36358290759239836,0.012512833041748753,0.8953860640301318
sensor_404,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,472,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_528,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,473,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_529,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,474,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_530,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,475,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_531,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,476,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_532,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,477,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_533,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,478,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_534,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,479,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_535,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,480,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_536,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,481,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_537,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,482,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_538,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,483,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_286,0.0,0.0,0.0,-0.0951914886910382,lower among failures,0.0,0.052020944185972584,0.0,0.0,484,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0951914886910382,0.0,0.4134651600753296
sensor_424,0.0,0.0,0.0,-0.09621867333987245,lower among failures,0.0,0.04555678749714859,0.0,0.0,485,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09621867333987245,0.0,0.41290018832391717
sensor_427,0.0,0.0,0.0,0.018766855485036094,higher among failures,0.0,0.12602585662675536,0.0,0.0,486,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.018766855485036094,0.0,0.4125235404896422
sensor_012,0.0,0.0,0.0,-0.043537884132518696,lower among failures,0.0,0.10577132216805218,0.0,0.0,487,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.043537884132518696,0.0,0.4121468926553672
sensor_151,0.0,0.0,0.0,-0.09681172237046703,lower among failures,0.0,0.04023055580606999,0.0,0.0,488,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09681172237046703,0.0,0.4119585687382298
sensor_148,0.0,0.0,0.0,-0.029556401665626758,lower among failures,0.0,0.11752457546644318,0.0,0.0,489,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.029556401665626758,0.0,0.4119585687382297
sensor_218,0.0,0.0,0.0,-0.08464674104942418,lower among failures,0.0,0.05858059108439742,0.0,0.0,490,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08464674104942418,0.0,0.4108286252354049
sensor_088,0.0,0.0,0.0,0.0691474849129029,higher among failures,0.0,0.07545848563137592,0.0,0.0,491,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0691474849129029,0.0,0.41026365348399246
sensor_291,0.0,0.0,0.0,-0.054236173498322195,lower among failures,0.0,0.09148757831523446,0.0,0.0,492,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.054236173498322195,0.0,0.40969868173258006
sensor_363,0.0,0.0,0.0,0.036699246646459224,higher among failures,0.0,0.10926997734760024,0.0,0.0,493,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.036699246646459224,0.0,0.40969868173258006
sensor_490,0.0,0.0,0.0,-0.06277219137053992,lower among failures,0.0,0.07950355701030759,0.0,0.0,494,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06277219137053992,0.0,0.40951035781544254
sensor_283,0.0,0.0,0.0,-0.036022467174522746,lower among failures,0.0,0.10363340247531849,0.0,0.0,495,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.036022467174522746,0.0,0.40612052730696796
sensor_355,0.0,0.0,0.0,0.01667192398154215,higher among failures,0.0,0.11302062058026208,0.0,0.0,496,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.01667192398154215,0.0,0.4044256120527307
sensor_522,0.0,0.0,0.0,0.04983442750329286,higher among failures,0.0,0.08066800706627553,0.0,0.0,497,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04983442750329286,0.0,0.4042372881355932
sensor_356,0.0,0.0,0.0,-0.06103431337696078,lower among failures,0.0,0.06672908897035026,0.0,0.0,498,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06103431337696078,0.0,0.40404896421845576
sensor_419,0.0,0.0,0.0,0.047436353935514576,higher among failures,0.0,0.08180593206402093,0.0,0.0,499,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.047436353935514576,0.0,0.4036723163841808
sensor_289,0.0,0.0,0.0,0.0010643879220338234,higher among failures,0.0,0.12285080715752172,0.0,0.0,500,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0010643879220338234,0.0,0.4027306967984934
sensor_253,0.0,0.0,0.0,0.060844475835366084,higher among failures,0.0,0.061684022896430324,0.0,0.0,501,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.060844475835366084,0.0,0.40235404896421845
sensor_418,0.0,0.0,0.0,-0.05950106779977682,lower among failures,0.0,0.06253547726537256,0.0,0.0,502,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05950106779977682,0.0,0.40235404896421845
sensor_081,0.0,0.0,0.0,0.0021175228906317317,higher among failures,0.0,0.11967310518246599,0.0,0.0,503,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0021175228906317317,0.0,0.40178907721280605
sensor_525,0.0,0.0,0.0,0.06163242478899668,higher among failures,0.0,0.05643206136837475,0.0,0.0,504,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06163242478899668,0.0,0.40084745762711865
sensor_224,0.0,0.0,0.0,0.0442728312394252,higher among failures,0.0,0.07413488522607303,0.0,0.0,505,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0442728312394252,0.0,0.40009416195856873
sensor_015,0.0,0.0,0.0,0.024692491049160076,higher among failures,0.0,0.0994769258518522,0.0,0.0,506,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.024692491049160076,0.0,0.39934086629001886
sensor_217,0.0,0.0,0.0,0.021831760485466253,higher among failures,0.0,0.10051405562835203,0.0,0.0,507,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.021831760485466253,0.0,0.39896421845574387
sensor_097,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,508,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_226,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,509,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_229,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,510,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_230,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,511,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_231,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,512,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_232,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,513,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_233,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,514,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_234,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,515,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_235,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,516,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_236,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,517,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_237,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,518,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_240,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,519,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_241,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,520,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_242,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,521,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_243,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,522,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_364,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,523,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_369,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,524,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_370,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,525,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_371,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,526,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_372,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,527,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_373,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,528,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_374,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,529,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_375,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,530,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_378,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,531,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_379,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,532,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_380,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,533,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_381,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,534,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_498,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,535,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_501,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,536,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_502,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,537,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_503,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,538,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_504,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,539,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_505,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,540,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_506,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,541,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_507,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,542,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_508,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,543,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_509,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,544,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_512,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,545,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_513,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,546,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_514,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,547,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_515,0.0,0.0,0.0,0.0,no material signed shift,0.005305011644500559,0.0,0.0,0.0,548,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3987758945386064
sensor_225,0.0,0.0,0.0,-0.0152024374403881,lower among failures,0.0,0.10110025941506928,0.0,0.0,549,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0152024374403881,0.0,0.3970809792843691
sensor_429,0.0,0.0,0.0,-0.04414431963909065,lower among failures,0.0,0.06350364189049396,0.0,0.0,550,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04414431963909065,0.0,0.3968926553672316
sensor_156,0.0,0.0,0.0,-0.04084581223807183,lower among failures,0.0,0.06949034753131289,0.0,0.0,551,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04084581223807183,0.0,0.3965160075329567
sensor_362,0.0,0.0,0.0,0.04292078157302146,higher among failures,0.0,0.06732855528617887,0.0,0.0,552,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04292078157302146,0.0,0.3965160075329567
sensor_496,0.0,0.0,0.0,-0.04482052132920777,lower among failures,0.0,0.051113787194763005,0.0,0.0,553,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04482052132920777,0.0,0.3931261770244821
sensor_391,0.0,0.0,0.0,0.028577848812895046,higher among failures,0.0,0.07772637810940003,0.0,0.0,554,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.028577848812895046,0.0,0.39312617702448205
sensor_497,0.0,0.0,0.0,0.008191206384675262,higher among failures,0.0,0.10009761221425872,0.0,0.0,555,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.008191206384675262,0.0,0.39256120527306965
sensor_001,0.0,0.0,0.0,-0.003468483513539874,lower among failures,0.0006498639264513181,0.050293357799937266,0.0,0.0,556,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.003468483513539874,0.0,0.38785310734463274
sensor_250,0.0,0.0,0.0,0.01227530603511502,higher among failures,0.0,0.08244783847300541,0.0,0.0,557,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.01227530603511502,0.0,0.38785310734463274
sensor_190,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,558,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_191,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,559,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_192,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,560,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_193,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,561,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_194,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,562,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_326,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,563,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_327,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,564,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_328,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,565,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_329,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,566,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_330,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,567,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_462,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,568,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_463,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,569,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_464,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,570,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_465,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,571,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_466,0.0,0.0,0.0,0.0,no material signed shift,0.0020026418957989614,0.0,0.0,0.0,572,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3874764595103578
sensor_482,0.0,0.0,0.0,-0.02427616655171774,lower among failures,0.0,0.06032859242126032,0.0,0.0,573,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.02427616655171774,0.0,0.38540489642184556
sensor_120,0.0,0.0,0.0,-0.013115886179986571,lower among failures,0.0,0.048686744367403834,0.0,0.0,574,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.013115886179986571,0.0,0.377683615819209
sensor_042,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,575,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_049,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,576,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_052,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,577,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_179,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,578,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_186,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,579,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_189,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,580,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_315,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,581,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_322,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,582,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_325,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,583,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_451,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,584,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_458,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,585,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_461,0.0,0.0,0.0,0.0,no material signed shift,0.0013315579227696406,0.0,0.0,0.0,586,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3761770244821092
sensor_013,0.0,0.0,0.0,0.0,no material signed shift,0.0,0.0,0.0,0.0,587,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3449152542372882
sensor_149,0.0,0.0,0.0,0.0,no material signed shift,0.0,0.0,0.0,0.0,588,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3449152542372882
sensor_284,0.0,0.0,0.0,0.0,no material signed shift,0.0,0.0,0.0,0.0,589,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3449152542372882
sensor_422,0.0,0.0,0.0,0.0,no material signed shift,0.0,0.0,0.0,0.0,590,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.3449152542372882
